title,organization,description,seller_rating,seller_completed_rating,seller_cancel_rate,minimum_join_amount,bid_step,start_price,start_price_log,duration_minutes,extension_seconds,start_hour,day_of_week,is_weekend,targeted_risk_type,description_style,review_status,auto_approve
Máy đo tọa độ CMM,Kỹ thuật Precision Lab,"Máy đo tọa độ CMM do Kỹ thuật Precision Lab cung cấp thông tin đấu giá. mô tả kỹ thuật khá nghiêm túc, nhưng thiếu biên bản vận hành và danh sách phụ kiện chính. Bài đăng giữ văn phong rõ ràng nhưng vẫn thiếu một phần thông tin cốt lõi để tự duyệt.",4.78,0.94,0.03,88200000.0,19600000.0,980000000.0,20.703063,120,45,18,3,0,missing_information,legal,manual_review,0
Máy siết vít Dewalt DCF887,Dewalt Shop Quận 10,"Máy siết vít Dewalt DCF887 - Dewalt Shop Quận 10. máy đã cắm thử, công năng chính ổn, phụ kiện đi kèm được liệt kê rõ. Giá khởi điểm và mức tham gia được đặt ở tỷ lệ hợp lý so với tài sản.",4.66,0.954,0.034,391000.0,322000.0,4600000.0,15.341567,210,30,17,6,1,low_risk,normal,approve,1
Lô đất vườn Củ Chi,Cá nhân Minh Thư,"Lô đất vườn Củ Chi - Cá nhân Minh Thư. thông tin có diện tích, khu vực khái quát, quyền sử dụng và điều kiện bàn giao rõ. Giá khởi điểm và mức tham gia được đặt ở tỷ lệ hợp lý so với tài sản.",4.66,0.954,0.034,83300000.0,68600000.0,980000000.0,20.703063,210,30,17,3,0,low_risk,normal,approve,1
Nhà vườn nghỉ dưỡng Bảo Lộc,Bảo Lộc Green Home,"Nhà vườn nghỉ dưỡng Bảo Lộc - Bảo Lộc Green Home. thông tin tài sản có khu vực chung, nhưng quyền sử dụng và điều kiện bàn giao cần hồ sơ rõ hơn. Phiên này cần admin kiểm tra trước khi cho tự động duyệt.",3.55,0.73,0.19,1248000000.0,370500000.0,3900000000.0,22.084242,60,150,5,1,0,ownership_or_usage_right_unclear,normal,manual_review,0
Quyền sử dụng đất thổ cư Long An,Văn phòng Nhà Đất An Thịnh,"Quyền sử dụng đất thổ cư Long An thuộc lô tài sản của Văn phòng Nhà Đất An Thịnh. thông tin có diện tích, khu vực khái quát, quyền sử dụng và điều kiện bàn giao rõ. Người tham gia có thể kiểm tra theo lịch xem, phạm vi bàn giao đã xác định trong mô tả.",4.45,0.9,0.01,74000000.0,55500000.0,1850000000.0,21.338451,120,75,14,1,0,low_risk,professional,approve,1
Bộ bàn thao tác xưởng mộc,Cơ sở mộc An Khang,"Bộ bàn thao tác xưởng mộc giá tốt ai cần xem, hàng đang để kho, xem rồi tính tiếp. máy ghi còn chạy, nhưng công suất, dao cắt và điều kiện an toàn chưa nêu đủ.",3.64,0.765,0.09,1210000.0,1320000.0,22000000.0,16.906553,75,45,6,0,0,inconsistent_description,spam,manual_review,0
Gói thuê căn hộ ngắn hạn Thảo Điền,Saigon Serviced Home,"Gói thuê căn hộ ngắn hạn Thảo Điền còn dùng dc, bên Saigon Serviced Home để lại, ai cần ib xem trực tiếp. bài đăng có thông tin khu vực, nhưng thời hạn và điều kiện sử dụng chưa đầy đủ.",4.0,0.66,0.14,243000.0,1755000.0,13500000.0,16.4182,25,90,14,5,1,document_risk,messy,manual_review,0
Bàn khám inox,Cơ sở y tế Bình Minh,"Bàn khám inox còn dùng dc, bên Cơ sở y tế Bình Minh để lại, ai cần ib xem trực tiếp. thiết bị cần đối chiếu nguồn gốc, phụ kiện và phạm vi sử dụng trước khi duyệt.",3.73,0.8,0.115,484000.0,18000.0,4400000.0,15.297115,90,180,20,2,0,seller_risk,messy,manual_review,0
Máy phun vữa PFT G4,Đội thi công Bách Khoa,"Máy phun vữa PFT G4 còn dùng dc, bên Đội thi công Bách Khoa để lại, ai cần ib xem trực tiếp. máy có thể xem ở kho, thông số vận hành và điều kiện bốc dỡ cần xác nhận thêm.",3.73,0.8,0.115,10450000.0,380000.0,95000000.0,18.369387,90,180,20,6,1,seller_risk,messy,manual_review,0
Máy bơm bê tông Putzmeister,Thi công Nam Hải,"Máy bơm bê tông Putzmeister do Thi công Nam Hải cung cấp thông tin đấu giá. hồ sơ mô tả khá rõ về công dụng, tuy nhiên giá khởi điểm và phạm vi bàn giao cần admin xác nhận. Thông tin còn lại được cung cấp theo lịch xem nên hệ thống chưa đủ căn cứ tự động duyệt.",4.48,0.9,0.012,66000000.0,162000000.0,1200000000.0,20.905587,180,75,9,3,0,price_anomaly,legal,manual_review,0
Máy pha cà phê Nuova Simonelli,Cafe Lạc Rang,"Máy pha cà phê Nuova Simonelli bên Cafe Lạc Rang, dùng ổn, test tại chỗ được, có đủ món chính và giấy/phiếu kèm theo nếu có. người bán cho xem vận hành tại chỗ, phạm vi bàn giao gồm thân máy và khay kèm theo.",4.52,0.918,0.018,2310000.0,1680000.0,42000000.0,17.55318,150,90,15,5,1,none,messy,approve,1
Xe lăn hợp kim Lucass,Cá nhân Khánh Linh,"Xe lăn hợp kim Lucass của Cá nhân Khánh Linh có mô tả tích cực và lịch xem rõ. mô tả nghiêm túc, thiết bị nhìn phổ biến, nhưng nguồn gốc và phụ kiện chưa đủ căn cứ để tự duyệt. Người tham gia được khuyến nghị đối chiếu hồ sơ tại điểm xem trước khi đặt cọc.",4.6,0.96,0.039,240000.0,60000.0,2400000.0,14.690979,240,90,22,5,1,condition_unclear,normal,manual_review,0
Quyền sử dụng văn phòng tầng 3,Tòa nhà Minh Tâm,"Quyền sử dụng văn phòng tầng 3 bên Tòa nhà Minh Tâm, thông tin hiện có là xem được tại chỗ. thông tin tài sản có khu vực chung, nhưng quyền sử dụng và điều kiện bàn giao cần hồ sơ rõ hơn.",4.09,0.695,0.165,15080000.0,10440000.0,580000000.0,20.178539,45,125,10,5,1,regulated_item_risk,casual,manual_review,0
Máy lu rung Sakai SV512,Cầu đường Phú Thành,"Máy lu rung Sakai SV512 của Cầu đường Phú Thành có mô tả tích cực và lịch xem rõ. bên bán ghi thiết bị còn hoạt động, phần biên bản kiểm tra và phụ kiện theo máy chưa được nêu đầy đủ. Người tham gia được khuyến nghị đối chiếu hồ sơ tại điểm xem trước khi đặt cọc.",4.42,0.96,0.039,14580000.0,24300000.0,810000000.0,20.512545,150,60,8,0,0,price_anomaly,normal,manual_review,0
Quyền dùng căn hộ officetel,Tòa nhà An Gia Office,"Quyền dùng căn hộ officetel còn dùng dc, bên Tòa nhà An Gia Office để lại, ai cần ib xem trực tiếp. bài đăng có thông tin khu vực, nhưng thời hạn và điều kiện sử dụng chưa đầy đủ.",3.73,0.8,0.115,1100000.0,40000.0,10000000.0,16.118096,90,180,20,3,0,seller_risk,messy,manual_review,0
Ghế nha khoa chỉnh điện,Nha khoa Ánh Dương,"Ghế nha khoa chỉnh điện bên Nha khoa Ánh Dương, thông tin hiện có là xem được tại chỗ. thiết bị cần đối chiếu nguồn gốc, phụ kiện và phạm vi sử dụng trước khi duyệt.",3.91,0.835,0.115,25650000.0,855000.0,95000000.0,18.369387,35,60,22,1,0,condition_unclear,casual,manual_review,0
Máy dán cạnh Homag,Nội thất Nhà Xinh Workshop,"Máy dán cạnh Homag thuộc lô tài sản của Nội thất Nhà Xinh Workshop. mô tả có thông số cơ bản, tình trạng an toàn và phần dao cắt kèm theo. Người tham gia có thể kiểm tra theo lịch xem, phạm vi bàn giao đã xác định trong mô tả.",4.59,0.936,0.026,36400000.0,28600000.0,520000000.0,20.069339,180,105,16,3,0,none,professional,approve,1
Máy tiện CNC Mazak,Cơ khí Chính Xác Alpha,"Máy tiện CNC Mazak thuộc lô tài sản của Cơ khí Chính Xác Alpha. thiết bị có thông số kỹ thuật, tình trạng vận hành và điều kiện kiểm tra tại xưởng. Người tham gia có thể kiểm tra theo lịch xem, phạm vi bàn giao đã xác định trong mô tả.",4.45,0.9,0.01,58000000.0,43500000.0,1450000000.0,21.094829,120,75,14,6,1,low_risk,professional,approve,1
Robot hàn Yaskawa,Cơ khí Robot Việt,"Robot hàn Yaskawa còn dùng dc, bên Cơ khí Robot Việt để lại, ai cần ib xem trực tiếp. thiết bị có thông số tham khảo, phần vận hành và phạm vi bàn giao cần kiểm tra thêm.",4.0,0.66,0.14,29700000.0,214500000.0,1650000000.0,21.224041,25,90,14,0,0,document_risk,messy,manual_review,0
Bàn làm việc gỗ thông,Nội thất Phúc Lộc,"Bàn làm việc gỗ thông giá tốt ai cần xem, hàng đang để kho, xem rồi tính tiếp. đồ dùng có mô tả chung, người mua cần xem thêm số lượng và tình trạng thực tế.",3.64,0.765,0.09,121000.0,132000.0,2200000.0,14.603968,75,45,6,2,0,inconsistent_description,spam,manual_review,0
Gói nghỉ dưỡng farmstay Mộc Châu,Farmstay Đồi Chè,"Gói nghỉ dưỡng farmstay Mộc Châu do Farmstay Đồi Chè cung cấp thông tin đấu giá. nội dung trông rõ ràng, tuy nhiên số người sử dụng và điều kiện bàn giao chưa đủ chắc để tự duyệt. Thông tin còn lại được cung cấp theo lịch xem nên hệ thống chưa đủ căn cứ tự động duyệt.",4.48,0.9,0.012,412000.0,1013000.0,7500000.0,15.830414,180,75,9,0,0,price_anomaly,legal,manual_review,0
Quyền thuê bãi xe nội khu,Dịch vụ Bãi xe An Ninh,"Quyền thuê bãi xe nội khu bên Dịch vụ Bãi xe An Ninh, thông tin hiện có là xem được tại chỗ. thông tin tài sản có khu vực chung, nhưng quyền sử dụng và điều kiện bàn giao cần hồ sơ rõ hơn.",3.82,0.835,0.14,172800000.0,5760000.0,640000000.0,20.276979,35,60,21,3,0,missing_information,casual,manual_review,0
Thaco Towner 990,Kho vận Thành Tâm,"Thaco Towner 990 - Kho vận Thành Tâm. xe có thể xem trực tiếp, thông tin giấy tờ và phạm vi bàn giao cần bổ sung trước khi duyệt tự động. Phiên này cần admin kiểm tra trước khi cho tự động duyệt.",3.55,0.73,0.19,46400000.0,13775000.0,145000000.0,18.792244,60,150,5,1,0,ownership_or_usage_right_unclear,normal,manual_review,0
Quyền thuê nhà nghỉ cuối tuần Tam Đảo,Nhà nghỉ Sương Mai,"Nhà nghỉ Sương Mai đăng Quyền thuê nhà nghỉ cuối tuần Tam Đảo với mô tả khá đầy đủ về bối cảnh sử dụng. mô tả lịch sự và có thời gian dự kiến, nhưng quyền sử dụng cùng điều kiện đặt cọc cần đối chiếu hợp đồng. Bài đăng giữ văn phong rõ ràng nhưng vẫn thiếu một phần thông tin cốt lõi để tự duyệt.",4.54,0.92,0.021,406000.0,319000.0,5800000.0,15.573368,210,90,22,3,0,condition_unclear,professional,manual_review,0
Máy trộn bột Berjaya,Tiệm bánh Cô Ba,"Máy trộn bột Berjaya do Tiệm bánh Cô Ba cung cấp thông tin đấu giá. người bán ghi công suất tham khảo, phần nguồn gốc thiết bị và bảo trì gần nhất chưa rõ. Bài đăng giữ văn phong rõ ràng nhưng vẫn thiếu một phần thông tin cốt lõi để tự duyệt.",4.6,0.94,0.03,1785000.0,1470000.0,21000000.0,16.860033,240,150,13,4,0,unclear_origin,legal,manual_review,0
Máy trộn bê tông JS500,Xây dựng Hòa Lợi,"Máy trộn bê tông JS500 do Xây dựng Hòa Lợi đăng đấu giá. người bán nêu công suất, hiện trạng tại kho và điều kiện bốc dỡ trước khi bàn giao. Điều kiện bàn giao, hồ sơ đối chiếu và thời gian nhận tài sản đã được ghi rõ trong thông tin phiên.",4.52,0.918,0.018,6600000.0,4800000.0,120000000.0,18.603002,150,90,15,3,0,none,legal,approve,1
Mặt bằng kinh doanh phố nhỏ,Hộ kinh doanh Thuận Phát,"Mặt bằng kinh doanh phố nhỏ của Hộ kinh doanh Thuận Phát có mô tả tích cực và lịch xem rõ. bài viết lịch sự và có khu vực khái quát, nhưng quyền sở hữu hoặc quyền thuê cần admin kiểm tra. Người tham gia được khuyến nghị đối chiếu hồ sơ tại điểm xem trước khi đặt cọc.",4.66,0.96,0.039,92000000.0,23000000.0,920000000.0,20.639884,300,30,14,6,1,ownership_or_usage_right_unclear,normal,manual_review,0
Máy đóng gói công nghiệp,Sản xuất An Lợi,"Máy đóng gói công nghiệp còn dùng dc, bên Sản xuất An Lợi để lại, ai cần ib xem trực tiếp. thiết bị có thông số tham khảo, phần vận hành và phạm vi bàn giao cần kiểm tra thêm.",3.91,0.66,0.165,2700000.0,19500000.0,150000000.0,18.826146,25,90,22,4,0,price_anomaly,messy,manual_review,0
Quyền thuê phòng dorm Sapa,Sapa Valley Hostel,"Quyền thuê phòng dorm Sapa - Sapa Valley Hostel. bài đăng có thông tin khu vực, nhưng thời hạn và điều kiện sử dụng chưa đầy đủ. Phiên này cần admin kiểm tra trước khi cho tự động duyệt.",3.55,0.73,0.19,1504000.0,446000.0,4700000.0,15.363073,60,150,5,4,0,ownership_or_usage_right_unclear,normal,manual_review,0
Quyền sử dụng căn hộ dịch vụ Quận 7,Công ty Lưu trú Nam Sài Gòn,"Quyền sử dụng căn hộ dịch vụ Quận 7 thuộc lô tài sản của Công ty Lưu trú Nam Sài Gòn. quyền sử dụng ghi rõ thời hạn, khu vực, điều kiện nhận phòng và phạm vi dịch vụ. Người tham gia có thể kiểm tra theo lịch xem, phạm vi bàn giao đã xác định trong mô tả.",4.45,0.9,0.01,720000.0,540000.0,18000000.0,16.705882,120,75,14,4,0,low_risk,professional,approve,1
Bộ bàn ăn gỗ sồi 6 ghế,Nội thất Mộc An,"Bộ bàn ăn gỗ sồi 6 ghế của Nội thất Mộc An, ít dùng nên đưa đấu giá. kích thước, tình trạng sử dụng và số lượng món bàn giao được ghi rõ. Ai xem thì hẹn trước, nhận đúng phần ghi trong bài.",4.45,0.9,0.01,380000.0,285000.0,9500000.0,16.066802,120,75,14,6,1,low_risk,casual,approve,1
Isuzu QKR thùng kín,Logistics Phú Thành,Isuzu QKR thùng kín - Logistics Phú Thành. người bán ghi có thể kiểm tra trực tiếp nhưng chưa nêu đủ phạm vi bàn giao. Phiên này chuyển manual_review để tránh duyệt nhầm.,3.55,0.73,0.19,43200000.0,1440000.0,360000000.0,19.701615,60,125,5,2,0,seller_risk,normal,manual_review,0
Hyundai Porter H150,Kho vận Hoàng Phúc,"Hyundai Porter H150 nhìn ổn, thông tin trình bày dễ đọc, nhưng hồ sơ xe và phạm vi sang tên chỉ hẹn đối chiếu khi xem trực tiếp. Trường hợp này ưu tiên an toàn nên chuyển admin kiểm tra.",4.56,0.9,0.012,21700000.0,41850000.0,310000000.0,19.552083,180,105,17,0,0,document_risk,normal,manual_review,0
Máy uốn tóc salon,Salon Hoàng Gia,"Máy uốn tóc salon giá tốt giá tốt ai cần ib xem nhanh, đang để bên Salon Hoàng Gia. giá hoặc bước giá chưa hợp lý với loại tài sản.",4.09,0.835,0.09,90000.0,36000.0,4500000.0,15.319588,35,180,10,4,0,inconsistent_description,spam,manual_review,0
Gói nghỉ dưỡng farmstay Mộc Châu,Farmstay Đồi Chè,"Gói nghỉ dưỡng farmstay Mộc Châu do Farmstay Đồi Chè đăng theo văn phong nghiêm túc, có nhắc đến điều kiện bàn giao và lịch đối chiếu. Tuy nhiên quyền sử dụng, thời hạn hiệu lực và điều kiện đặt cọc cần đối chiếu hợp đồng. Mô tả nghe tích cực nhưng hệ thống không đủ chắc để tự duyệt.",4.7,0.9,0.012,2550000.0,675000.0,7500000.0,15.830414,75,45,22,5,1,ownership_or_usage_right_unclear,legal,manual_review,0
Máy hút dịch y tế,Thiết bị Y tế Nam Việt,"Máy hút dịch y tế của Thiết bị Y tế Nam Việt, người bán ghi xem được nhưng giá hoặc bước giá chưa hợp lý với loại tài sản.",3.73,0.765,0.14,3630000.0,198000.0,11000000.0,16.213406,75,150,20,5,1,price_anomaly,casual,manual_review,0
Xe nâng điện Toyota 1.5 tấn,Kho vận Tân Thuận,"Xe nâng điện Toyota 1.5 tấn của Kho vận Tân Thuận, người bán ghi xem được nhưng giá hoặc bước giá chưa hợp lý với loại tài sản.",3.82,0.835,0.14,69300000.0,3780000.0,210000000.0,19.162618,35,180,21,3,0,condition_unclear,casual,manual_review,0
Máy chấn tôn Amada,Sản xuất Kim loại Tân Tiến,"Sản xuất Kim loại Tân Tiến mô tả Máy chấn tôn Amada khá chỉn chu, có bối cảnh sử dụng và lịch xem. Điểm cần lưu ý là thông số phụ, điện áp và phạm vi phụ kiện cần xác nhận tại xưởng. Trường hợp này ưu tiên an toàn nên chuyển admin kiểm tra.",4.77,0.92,0.021,108000000.0,7200000.0,1800000000.0,21.311053,150,125,10,5,1,unclear_origin,professional,manual_review,0
Bộ tua vít Wiha cách điện,Cơ điện Phương Nam,"Bộ tua vít Wiha cách điện của Cơ điện Phương Nam có mô tả rõ tình trạng, phần bàn giao và lịch xem trực tiếp. Người tham gia có đủ căn cứ cơ bản để hệ thống tự động duyệt.",4.7,0.91,0.01,64000.0,48000.0,1600000.0,14.285514,240,90,14,6,1,low_risk,normal,approve,1
