title,description,seller_rating,seller_completed_auctions,seller_cancel_rate,title_length,desc_length,num_positive_keywords,num_negative_keywords,start_price,start_price_log,duration_minutes,extension_seconds,start_hour,day_of_week,is_weekend,auto_approve
sony a6400 dep,san pham thuoc nhom camera. ten san pham sony a6400. co dac diem moi. co dac diem dep. thong tin trung thuc. chat luong tot. nguon goc ro rang. mo ta chi tiet. ho tro kiem tra,4.96,56,0.19,14,175,3,1,42819943,17.57251,240,60,23,2,0,1
macbook air m1 it dung,san pham thuoc nhom laptop. ten san pham macbook air m1. co dac diem it dung. luu y khong ro. mo ta chi tiet. co the giao dich truc tiep. thong tin trung thuc. da su dung on dinh,4.25,181,0.245,22,178,1,2,7154224,15.78321,180,30,6,6,1,0
hp spectre chinh hang,san pham thuoc nhom laptop. ten san pham hp spectre. co dac diem chinh hang. luu y mo ta so sai. da su dung on dinh. hinh anh that,4.54,133,0.11,21,130,1,1,17658719,16.68674,90,30,6,5,1,1
airpods pro day du phu kien,san pham thuoc nhom tai nghe. ten san pham airpods pro. co dac diem day du phu kien. co dac diem dep. luu y khong ro. nguon goc ro rang. ho tro kiem tra. chat luong tot,2.86,66,0.336,27,168,3,2,24423093,17.01104,120,120,8,3,0,0
hp spectre dep,san pham thuoc nhom laptop. ten san pham hp spectre. co dac diem tot. co dac diem fullbox. co dac diem dep. da su dung on dinh. ngoai hinh dep. mo ta chi tiet. ho tro kiem tra. hinh anh that,2.57,140,0.391,14,190,3,0,48253564,17.69198,90,15,20,3,0,1
galaxy watch it dung,san pham thuoc nhom dong ho. ten san pham galaxy watch. co dac diem it dung. luu y vo. ho tro kiem tra. nguon goc ro rang,1.69,147,0.43,20,121,1,1,41309147,17.53659,45,120,13,1,0,0
casio gshock cao cap,san pham thuoc nhom dong ho. ten san pham casio gshock. co dac diem cao cap. co dac diem moi. mo ta chi tiet. nguon goc ro rang. ho tro kiem tra,3.61,179,0.434,20,144,2,0,38812425,17.47425,240,90,6,2,0,1
galaxy buds cao cap,san pham thuoc nhom tai nghe. ten san pham galaxy buds. co dac diem cao cap. mo ta chi tiet. nguon goc ro rang. da su dung on dinh. ngoai hinh dep. co the giao dich truc tiep,4.77,146,0.15,19,174,2,0,17088688,16.65393,120,60,19,5,1,1
asus tuf tot,san pham thuoc nhom laptop. ten san pham asus tuf. co dac diem tot. co dac diem zin. luu y hong. co the giao dich truc tiep. nguon goc ro rang. hinh anh that. ngoai hinh dep. thong tin trung thuc,3.67,152,0.211,12,195,3,1,35416375,17.38268,90,120,3,1,0,1
sony wh-1000xm5 dep,san pham thuoc nhom tai nghe. ten san pham sony wh-1000xm5. co dac diem dep. co dac diem like new. hinh anh that. co the giao dich truc tiep. nguon goc ro rang,4.17,101,0.328,19,159,2,0,48778371,17.7028,240,15,17,1,0,1
samsung s23 zin,san pham thuoc nhom dien thoai. ten san pham samsung s23. co dac diem cao cap. co dac diem zin. mo ta chi tiet. ho tro kiem tra. ngoai hinh dep. co the giao dich truc tiep,1.95,136,0.177,15,171,3,0,4135655,15.23516,240,15,6,0,0,1
sony wh-1000xm5 tot,san pham thuoc nhom tai nghe. ten san pham sony wh-1000xm5. co dac diem tot. co dac diem it dung. co dac diem nguyen seal. co the giao dich truc tiep. ho tro kiem tra. nguon goc ro rang. thong tin trung thuc. ngoai hinh dep,3.28,237,0.39,19,223,4,1,1582805,14.27471,240,30,20,4,0,1
nikon d750 zin,san pham thuoc nhom camera. ten san pham nikon d750. co dac diem like new. co dac diem zin. hinh anh that. mo ta chi tiet. thong tin trung thuc,3.31,120,0.037,14,143,2,1,46138591,17.64716,120,60,2,4,0,1
asus tuf,san pham thuoc nhom laptop. ten san pham asus tuf. co the giao dich truc tiep. mo ta chi tiet. nguon goc ro rang,1.47,175,0.416,8,112,0,0,30943213,17.24766,90,60,21,1,0,0
canon eos fullbox,san pham thuoc nhom camera. ten san pham canon eos. co dac diem fullbox. hinh anh that. co the giao dich truc tiep. thong tin trung thuc,2.79,185,0.154,17,136,1,1,49883677,17.7252,120,60,7,1,0,1
macbook air m1 day du phu kien,san pham thuoc nhom laptop. ten san pham macbook air m1. co dac diem day du phu kien. ngoai hinh dep. hinh anh that. nguon goc ro rang,2.82,224,0.299,30,134,2,0,20280984,16.82519,240,90,3,1,0,1
sony wh-1000xm5 dep,san pham thuoc nhom tai nghe. ten san pham sony wh-1000xm5. co dac diem dep. ho tro kiem tra. hinh anh that. thong tin trung thuc,4.93,38,0.268,19,129,1,1,25254541,17.04452,45,15,18,1,0,1
galaxy buds fullbox,san pham thuoc nhom tai nghe. ten san pham galaxy buds. co dac diem fullbox. co dac diem cao cap. luu y hong. nguon goc ro rang. chat luong tot. hinh anh that. da su dung on dinh,1.39,248,0.204,19,178,3,1,9571339,16.07428,60,30,13,2,0,0
nikon d750 bao hanh vo,san pham thuoc nhom camera. ten san pham nikon d750. co dac diem bao hanh. luu y vo. hinh anh that. nguon goc ro rang. chat luong tot,4.72,108,0.055,22,133,2,1,41271697,17.53569,45,60,7,4,0,1
iphone 14 pro fullbox,san pham thuoc nhom dien thoai. ten san pham iphone 14 pro. co dac diem it dung. co dac diem fullbox. thong tin trung thuc. hinh anh that. da su dung on dinh. co the giao dich truc tiep. chat luong tot,1.51,72,0.239,21,201,3,1,7233311,15.79421,60,45,8,6,1,0
iphone 14 pro chinh hang hong,san pham thuoc nhom dien thoai. ten san pham iphone 14 pro. co dac diem chinh hang. co dac diem like new. luu y hong. chat luong tot. thong tin trung thuc. ho tro kiem tra. mo ta chi tiet. nguon goc ro rang,3.49,94,0.199,29,206,3,1,45487295,17.63294,240,45,11,2,0,1
thinkpad x1 bao hanh mat phu kien,san pham thuoc nhom laptop. ten san pham thinkpad x1. co dac diem bao hanh. luu y mat phu kien. ngoai hinh dep. hinh anh that,4.08,204,0.353,33,125,2,1,8280017,15.92936,30,30,0,6,1,1
galaxy watch fullbox,san pham thuoc nhom dong ho. ten san pham galaxy watch. co dac diem fullbox. da su dung on dinh. ngoai hinh dep. hinh anh that,3.18,132,0.044,20,126,2,0,48822243,17.7037,180,45,14,0,0,1
iphone 13 zin test,san pham thuoc nhom dien thoai. ten san pham iphone 13. co dac diem zin. co dac diem fullbox. co dac diem like new. luu y test. hinh anh that. chat luong tot. mo ta chi tiet,2.33,248,0.022,18,173,4,1,19358918,16.77866,60,90,8,3,0,1
galaxy watch chinh hang,san pham thuoc nhom dong ho. ten san pham galaxy watch. co dac diem chinh hang. ho tro kiem tra. ngoai hinh dep. thong tin trung thuc,2.79,180,0.193,23,133,2,1,17079589,16.65339,90,15,6,0,0,1
sony wh-1000xm5 tot,san pham thuoc nhom tai nghe. ten san pham sony wh-1000xm5. co dac diem like new. co dac diem tot. co dac diem day du phu kien. luu y xuoc. da su dung on dinh. thong tin trung thuc. nguon goc ro rang. hinh anh that. chat luong tot,3.34,134,0.108,19,230,3,2,9325922,16.04831,180,60,0,0,0,0
beats studio buds nguyen seal,san pham thuoc nhom tai nghe. ten san pham beats studio buds. co dac diem nguyen seal. co the giao dich truc tiep. hinh anh that,2.79,124,0.3,29,128,1,0,8393203,15.94293,60,15,0,5,1,1
sony a6400 tot,san pham thuoc nhom camera. ten san pham sony a6400. co dac diem fullbox. co dac diem tot. luu y khong ro. luu y mo ta so sai. mo ta chi tiet. co the giao dich truc tiep. ho tro kiem tra. da su dung on dinh,1.69,65,0.275,14,206,2,3,33727646,17.33383,30,90,9,5,1,0
seiko 5 zin,san pham thuoc nhom dong ho. ten san pham seiko 5. co dac diem zin. co dac diem cao cap. mo ta chi tiet. chat luong tot,3.36,175,0.054,11,119,3,0,27871742,17.14312,90,90,17,5,1,1
seiko 5 moi,san pham thuoc nhom dong ho. ten san pham seiko 5. co dac diem zin. co dac diem moi. co dac diem chinh hang. thong tin trung thuc. co hoa don. mo ta chi tiet. co the giao dich truc tiep. da su dung on dinh,4.05,111,0.082,11,205,3,1,49507082,17.71763,180,90,21,4,0,1
canon eos chinh hang,san pham thuoc nhom camera. ten san pham canon eos. co dac diem chinh hang. co dac diem fullbox. co dac diem moi. nguon goc ro rang. hinh anh that. mo ta chi tiet. chat luong tot. ngoai hinh dep,3.06,209,0.407,20,194,5,0,11561061,16.26315,30,15,13,0,0,1
samsung s23 loi,san pham thuoc nhom dien thoai. ten san pham samsung s23. luu y test. luu y loi. co the giao dich truc tiep. thong tin trung thuc. chat luong tot,4.85,187,0.376,15,145,1,3,33849347,17.33743,180,90,9,5,1,0
oppo find x5 moi,san pham thuoc nhom dien thoai. ten san pham oppo find x5. co dac diem moi. co dac diem dep. co dac diem bao hanh. luu y xuoc. ngoai hinh dep. thong tin trung thuc. mo ta chi tiet. co hoa don,4.93,248,0.228,16,191,3,2,29421391,17.19723,30,90,5,0,0,1
airpods pro cao cap,san pham thuoc nhom tai nghe. ten san pham airpods pro. co dac diem cao cap. mo ta chi tiet. da su dung on dinh. co the giao dich truc tiep,2.2,103,0.041,19,139,1,0,43533322,17.58904,180,15,5,4,0,1
nikon d750 day du phu kien,san pham thuoc nhom camera. ten san pham nikon d750. co dac diem day du phu kien. co dac diem dep. da su dung on dinh. chat luong tot. hinh anh that. nguon goc ro rang. ngoai hinh dep,3.36,58,0.321,26,183,3,0,17407804,16.67243,240,15,18,3,0,1
apple watch bao hanh,san pham thuoc nhom dong ho. ten san pham apple watch. co dac diem like new. co dac diem bao hanh. ngoai hinh dep. thong tin trung thuc. mo ta chi tiet. nguon goc ro rang,3.89,90,0.048,20,170,3,1,30936149,17.24744,120,120,21,5,1,1
airpods pro cao cap,san pham thuoc nhom tai nghe. ten san pham airpods pro. co dac diem it dung. co dac diem cao cap. co dac diem moi. luu y gap. luu y can sua. thong tin trung thuc. da su dung on dinh. hinh anh that. nguon goc ro rang,2.81,79,0.068,19,215,3,3,29842740,17.21145,30,30,17,2,0,0
thinkpad x1 cao cap,san pham thuoc nhom laptop. ten san pham thinkpad x1. co dac diem like new. co dac diem cao cap. co dac diem day du phu kien. hinh anh that. ngoai hinh dep. mo ta chi tiet,2.06,102,0.24,19,171,4,0,33725817,17.33377,45,90,1,3,0,0
beats studio buds dep gap,san pham thuoc nhom tai nghe. ten san pham beats studio buds. co dac diem dep. co dac diem zin. luu y gap. luu y khong ro. co hoa don. co the giao dich truc tiep,1.86,212,0.051,25,161,2,3,48688548,17.70095,45,45,21,6,1,0
thinkpad x1 zin,san pham thuoc nhom laptop. ten san pham thinkpad x1. co dac diem like new. co dac diem zin. ho tro kiem tra. nguon goc ro rang,4.92,11,0.413,15,127,2,0,21606545,16.88851,120,90,3,3,0,1
iphone 14 pro moi cu,san pham thuoc nhom dien thoai. ten san pham iphone 14 pro. co dac diem moi. luu y cu. luu y xuoc. ho tro kiem tra. hinh anh that. mo ta chi tiet. thong tin trung thuc. nguon goc ro rang,2.09,201,0.255,20,186,1,3,27032108,17.11254,240,15,15,6,1,0
oppo find x5 dep,san pham thuoc nhom dien thoai. ten san pham oppo find x5. co dac diem dep. da su dung on dinh. chat luong tot,4.33,37,0.044,16,110,2,0,5393171,15.50064,90,45,13,4,0,1
iphone 14 pro cao cap,san pham thuoc nhom dien thoai. ten san pham iphone 14 pro. co dac diem day du phu kien. co dac diem cao cap. co dac diem it dung. thong tin trung thuc. ngoai hinh dep. mo ta chi tiet. ho tro kiem tra. co hoa don,2.58,158,0.247,21,212,4,1,20962181,16.85823,120,60,18,2,0,1
samsung s23 nguyen seal,san pham thuoc nhom dien thoai. ten san pham samsung s23. co dac diem nguyen seal. co the giao dich truc tiep. nguon goc ro rang,3.89,173,0.081,23,128,1,0,46184164,17.64815,240,60,11,1,0,1
apple watch fullbox,san pham thuoc nhom dong ho. ten san pham apple watch. co dac diem fullbox. mo ta chi tiet. ngoai hinh dep,4.01,142,0.363,19,106,2,0,13951033,16.45106,90,45,7,3,0,1
macbook air m1 nguyen seal,san pham thuoc nhom laptop. ten san pham macbook air m1. co dac diem nguyen seal. co dac diem tot. chat luong tot. hinh anh that. ngoai hinh dep. thong tin trung thuc. co hoa don,3.62,146,0.136,26,178,3,1,9169205,16.03136,60,90,18,2,0,1
beats studio buds dep,san pham thuoc nhom tai nghe. ten san pham beats studio buds. co dac diem moi. co dac diem dep. co dac diem tot. chat luong tot. da su dung on dinh. hinh anh that. nguon goc ro rang. mo ta chi tiet,2.05,3,0.369,21,197,3,0,20903548,16.85543,60,60,11,3,0,0
airpods pro moi,san pham thuoc nhom tai nghe. ten san pham airpods pro. co dac diem moi. co dac diem nguyen seal. luu y vo. da su dung on dinh. nguon goc ro rang,1.97,200,0.166,15,145,2,1,27191278,17.11841,90,30,20,1,0,1
galaxy buds,san pham thuoc nhom tai nghe. ten san pham galaxy buds. thong tin trung thuc. ho tro kiem tra. mo ta chi tiet. hinh anh that,1.04,238,0.304,11,124,0,1,10805144,16.19553,240,30,3,1,0,0
asus tuf it dung mo ta so sai,san pham thuoc nhom laptop. ten san pham asus tuf. co dac diem it dung. luu y mo ta so sai. thong tin trung thuc. co the giao dich truc tiep. da su dung on dinh. hinh anh that,1.41,45,0.126,29,175,1,2,6755162,15.72582,30,45,16,6,1,0
fujifilm xt30 chinh hang,san pham thuoc nhom camera. ten san pham fujifilm xt30. co dac diem dep. co dac diem chinh hang. co dac diem fullbox. chat luong tot. thong tin trung thuc. nguon goc ro rang. co the giao dich truc tiep. hinh anh that,1.69,152,0.397,24,216,4,1,24099462,16.9977,90,15,8,3,0,0
casio gshock bao hanh,san pham thuoc nhom dong ho. ten san pham casio gshock. co dac diem day du phu kien. co dac diem fullbox. co dac diem bao hanh. nguon goc ro rang. hinh anh that,1.82,64,0.103,21,160,3,0,32176476,17.28675,60,30,13,2,0,1
apple watch bao hanh,san pham thuoc nhom dong ho. ten san pham apple watch. co dac diem cao cap. co dac diem bao hanh. ngoai hinh dep. nguon goc ro rang. co hoa don. co the giao dich truc tiep,1.49,142,0.313,20,171,3,0,15656886,16.56642,120,45,8,2,0,1
airpods pro,san pham thuoc nhom tai nghe. ten san pham airpods pro. luu y mat phu kien. luu y khong ro. chat luong tot. ho tro kiem tra. nguon goc ro rang. da su dung on dinh,1.79,225,0.035,11,162,1,3,9441462,16.06062,45,30,22,3,0,0
fujifilm xt30 zin,san pham thuoc nhom camera. ten san pham fujifilm xt30. co dac diem fullbox. co dac diem zin. mo ta chi tiet. thong tin trung thuc. co hoa don. ho tro kiem tra. da su dung on dinh,3.71,42,0.22,17,179,2,1,2110584,14.56248,45,90,17,3,0,1
xiaomi 13 dep,san pham thuoc nhom dien thoai. ten san pham xiaomi 13. co dac diem dep. thong tin trung thuc. da su dung on dinh,4.85,211,0.019,13,113,1,1,22125548,16.91224,180,120,6,0,0,1
dell xps 13 bao hanh,san pham thuoc nhom laptop. ten san pham dell xps 13. co dac diem bao hanh. co dac diem moi. mo ta chi tiet. co hoa don. hinh anh that. chat luong tot,4.43,220,0.315,20,150,3,0,42621795,17.56788,180,15,16,0,0,1
seiko 5 day du phu kien,san pham thuoc nhom dong ho. ten san pham seiko 5. co dac diem fullbox. co dac diem day du phu kien. co hoa don. thong tin trung thuc. ngoai hinh dep,4.67,244,0.162,23,149,3,1,17624977,16.68483,90,15,17,1,0,1
airpods pro zin,san pham thuoc nhom tai nghe. ten san pham airpods pro. co dac diem zin. co dac diem dep. ho tro kiem tra. mo ta chi tiet,3.57,31,0.066,15,121,2,0,30684748,17.23928,120,90,21,2,0,1
seiko 5 tot,san pham thuoc nhom dong ho. ten san pham seiko 5. co dac diem bao hanh. co dac diem tot. co dac diem chinh hang. chat luong tot. nguon goc ro rang. thong tin trung thuc. hinh anh that,2.1,115,0.306,11,184,3,1,17081767,16.65352,90,30,1,6,1,0
fujifilm xt30 bao hanh,san pham thuoc nhom camera. ten san pham fujifilm xt30. co dac diem bao hanh. co dac diem like new. nguon goc ro rang. ngoai hinh dep. mo ta chi tiet. co the giao dich truc tiep. co hoa don,4.17,38,0.439,22,189,3,0,43407114,17.58613,180,90,15,0,0,1
hp spectre dep,san pham thuoc nhom laptop. ten san pham hp spectre. co dac diem dep. nguon goc ro rang. thong tin trung thuc. co the giao dich truc tiep,1.18,29,0.007,14,137,1,1,15486343,16.55547,45,15,0,0,0,0
seiko 5 chinh hang,san pham thuoc nhom dong ho. ten san pham seiko 5. co dac diem chinh hang. co the giao dich truc tiep. hinh anh that. thong tin trung thuc. da su dung on dinh. nguon goc ro rang,1.76,98,0.359,18,177,1,1,19428616,16.78226,30,120,7,4,0,0
sony wh-1000xm5 chinh hang,san pham thuoc nhom tai nghe. ten san pham sony wh-1000xm5. co dac diem dep. co dac diem chinh hang. da su dung on dinh. ngoai hinh dep. nguon goc ro rang. co the giao dich truc tiep,2.26,104,0.39,26,182,2,0,39557095,17.49326,60,120,3,0,0,0
xiaomi 13 chinh hang,san pham thuoc nhom dien thoai. ten san pham xiaomi 13. co dac diem bao hanh. co dac diem chinh hang. co dac diem nguyen seal. thong tin trung thuc. da su dung on dinh. chat luong tot. ngoai hinh dep,1.3,5,0.406,20,199,5,1,3142188,14.96043,90,60,21,3,0,0
iphone 13,san pham thuoc nhom dien thoai. ten san pham iphone 13. co hoa don. co the giao dich truc tiep. ngoai hinh dep. ho tro kiem tra,4.36,241,0.101,9,127,1,0,18987620,16.7593,30,60,17,2,0,1
nikon d750 dep,san pham thuoc nhom camera. ten san pham nikon d750. co dac diem dep. co dac diem tot. ngoai hinh dep. mo ta chi tiet. da su dung on dinh. thong tin trung thuc,3.19,75,0.249,14,159,2,1,25411825,17.05073,120,120,18,4,0,0
asus tuf like new,san pham thuoc nhom laptop. ten san pham asus tuf. co dac diem dep. co dac diem like new. luu y test. chat luong tot. ngoai hinh dep,4.98,169,0.288,17,132,3,1,41279352,17.53587,30,45,0,2,0,1
galaxy watch tot cu,san pham thuoc nhom dong ho. ten san pham galaxy watch. co dac diem tot. luu y cu. hinh anh that. co the giao dich truc tiep. nguon goc ro rang,2.73,179,0.344,19,143,1,1,24108976,16.99809,90,120,16,4,0,0
asus tuf,san pham thuoc nhom laptop. ten san pham asus tuf. luu y test. luu y hong. nguon goc ro rang. co the giao dich truc tiep. chat luong tot. thong tin trung thuc,2.34,80,0.437,8,158,1,2,7953984,15.88918,90,60,14,2,0,0
asus tuf fullbox,san pham thuoc nhom laptop. ten san pham asus tuf. co dac diem fullbox. co hoa don. co the giao dich truc tiep. da su dung on dinh,4.76,111,0.12,16,130,1,0,10969873,16.21066,45,90,15,2,0,1
xiaomi 13,san pham thuoc nhom dien thoai. ten san pham xiaomi 13. luu y mat phu kien. co hoa don. nguon goc ro rang. co the giao dich truc tiep. da su dung on dinh,3.21,174,0.132,9,153,0,1,32672059,17.30203,240,15,10,3,0,0
macbook air m1 chinh hang,san pham thuoc nhom laptop. ten san pham macbook air m1. co dac diem nguyen seal. co dac diem zin. co dac diem chinh hang. hinh anh that. co the giao dich truc tiep,3.53,56,0.416,25,164,3,0,23012716,16.95156,90,45,1,3,0,1
dell xps 13 it dung,san pham thuoc nhom laptop. ten san pham dell xps 13. co dac diem bao hanh. co dac diem dep. co dac diem it dung. co hoa don. hinh anh that. ngoai hinh dep. chat luong tot,2.94,166,0.425,19,171,4,0,34725831,17.36299,45,30,22,2,0,1
macbook air m1 day du phu kien,san pham thuoc nhom laptop. ten san pham macbook air m1. co dac diem day du phu kien. chat luong tot. co the giao dich truc tiep,1.24,89,0.424,30,128,2,0,43099022,17.57901,180,15,2,0,0,0
oppo find x5 fullbox,san pham thuoc nhom dien thoai. ten san pham oppo find x5. co dac diem fullbox. nguon goc ro rang. da su dung on dinh. co the giao dich truc tiep. ho tro kiem tra,4.52,190,0.163,20,162,1,0,29617421,17.20387,30,90,4,1,0,1
apple watch chinh hang,san pham thuoc nhom dong ho. ten san pham apple watch. co dac diem cao cap. co dac diem chinh hang. co dac diem it dung. co the giao dich truc tiep. ngoai hinh dep. co hoa don. chat luong tot,3.85,178,0.132,22,191,5,0,43392912,17.58581,45,90,16,3,0,1
sony a6400 tot,san pham thuoc nhom camera. ten san pham sony a6400. co dac diem bao hanh. co dac diem tot. co dac diem moi. co the giao dich truc tiep. da su dung on dinh. thong tin trung thuc. co hoa don. ho tro kiem tra,3.06,36,0.44,14,206,3,1,13618377,16.42693,240,45,17,0,0,0
iphone 13 nguyen seal,san pham thuoc nhom dien thoai. ten san pham iphone 13. co dac diem nguyen seal. nguon goc ro rang. co the giao dich truc tiep. chat luong tot,4.57,54,0.437,21,142,2,0,48930219,17.70591,60,60,8,4,0,1
dell xps 13 chinh hang,san pham thuoc nhom laptop. ten san pham dell xps 13. co dac diem dep. co dac diem chinh hang. co dac diem day du phu kien. hinh anh that. da su dung on dinh. chat luong tot. co the giao dich truc tiep. co hoa don,3.19,183,0.448,22,213,4,0,20154186,16.81892,120,90,6,4,0,1
